chrX:12542569-12542816	+	dme_circ_0004010	247	247	wt18_rr_rep2, slow18_rr_rep2	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0307900	tomosyn	Ashwal2014
chr2R:7782249-7782825	-	dme_circ_0003772	576	576	S2_m, S2_rr	1, 1	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_UPSTREAM, OVCODE, OVEXON, UTR3	FBtr0331927	Ef1alpha48D	Ashwal2014
chr2L:9503592-9504813	+	dme_circ_0002061	1221	1221	slow29_m_rep2, wt29m, slow18m, S2_rr, slow29_rr_rep2, wt18m, slow18_m_rep2, wt29_m_rep2, slow29rr, slow18rr, wt29_rr_rep2, slow29m, S2_m, wt18rr, slow18_rr_rep2, wt29rr, wt18_rr_rep2	1, 9, 1, 3, 20, 2, 2, 4, 14, 7, 14, 1, 1, 17, 2, 36, 15	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0089853	CG33298	Ashwal2014
chr2R:9436108-9437421	-	dme_circ_0000030	1313	1192	wt29rr	2	NA	ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_UPSTREAM, OVCODE, OVEXON, UTR3	FBtr0087683	CG33156	Ashwal2014
chr2R:20370562-20371917	+	dme_circ_0005240	1355	472	slow29_rr_rep2, wt29rr, slow29rr, slow18_rr_rep2	1, 2, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0330230	CG13579	Ashwal2014
chr3R:17097449-17097566	+	dme_circ_0002436	117	117	wt29_rr_rep2, slow29_rr_rep2, wt29rr, slow29rr	1, 1, 1, 3	NA	ANTISENSE, coding, INTERNAL, OVEXON, UTR3	FBtr0084102	CG3308	Ashwal2014
chr4:1138883-1138988	-	dme_circ_0002394	105	105	wt18rr, slow29rr	1, 1	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0089208	cals	Ashwal2014
chr3L:1143349-1143929	-	dme_circ_0004310	580	510	slow18_rr_rep2, slow29_rr_rep2	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0072639	bab2	Ashwal2014
chr3L:19649909-19650441	-	dme_circ_0002287	532	400	wt29rr	2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0331860	tey	Ashwal2014
chr2L:9877101-9878025	-	dme_circ_0004810	924	924	wt18rr, wt29rr	1, 1	NA	ANNOTATED, coding, INTERNAL, OVEXON, UTR5	FBtr0079913	nAcRalpha-30D	Ashwal2014
chr2L:10120719-10122038	+	dme_circ_0002314	1319	280	wt29_rr_rep2, wt18_rr_rep2	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVERLAPTX, OVEXON	FBtr0300423	CG34109	Ashwal2014
chrX:8806543-8806655	+	dme_circ_0001898	112	112	wt29m	2	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0302661	rdgA	Ashwal2014
chr2L:337937-339441	+	dme_circ_0001887	1504	416	slow18_rr_rep2, wt18_rr_rep2	1, 7	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0078050	Plc21C	Ashwal2014
chr3L:15901807-15904752	-	dme_circ_0001104	2945	972	wt29rr, wt18rr	3, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0089527	sff	Ashwal2014
chrX:5654288-5654415	-	dme_circ_0003779	127	127	S2_m	2	NA	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	FBtr0302940	MAPk-Ak2	Ashwal2014
chr3R:4217008-4228597	-	dme_circ_0000451	11589	1701	wt18rr, wt18_rr_rep2, slow29_rr_rep2, slow29rr	1, 1, 3, 3	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0309233	CG43462	Ashwal2014
chr3L:6563977-6565222	-	dme_circ_0002721	1245	831	slow18_rr_rep2, wt18rr, wt18_rr_rep2, slow29_rr_rep2, wt29rr, slow18rr	2, 1, 1, 2, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVERLAPTX, OVEXON	FBtr0307513	jv	Ashwal2014
chrX:13066345-13067214	-	dme_circ_0001367	869	625	wt18rr, wt18_rr_rep2, slow29_rr_rep2, wt29rr, slow29rr	2, 2, 1, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0300364	CG34411	Ashwal2014
chr3R:7579512-7579624	+	dme_circ_0003880	112	112	S2_rr	2	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0082534	Lk6	Ashwal2014
chr2L:21710563-21711659	+	dme_circ_0003817	1096	578	slow29rr	3	NA	ALT_DONOR, CDS, coding, INTERNAL, intronic, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0307497	CG31619	Ashwal2014
chr3L:19567593-19568159	-	dme_circ_0002105	566	566	slow18rr, slow29_rr_rep2, wt18m, wt29_rr_rep2, slow29_m_rep2, wt29m, wt29_m_rep2, slow29rr, wt29rr, wt18_rr_rep2, wt18rr, slow29m, slow18_rr_rep2, slow18_m_rep2	6, 19, 1, 15, 1, 5, 2, 24, 34, 21, 12, 1, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0112853	Shal	Ashwal2014
chr3L:19364185-19365502	-	dme_circ_0003151	1317	396	wt18rr, slow29rr, wt18m, wt18_rr_rep2, slow29_rr_rep2	5, 1, 4, 4, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0331182	CG32206	Ashwal2014
chr3L:17523908-17532836	+	dme_circ_0005248	8928	601	slow29_rr_rep2, wt18_rr_rep2, wt29_rr_rep2, slow18_m_rep2	1, 2, 2, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0300519	Nedd4	Ashwal2014
chrX:3539336-3550850	+	dme_circ_0002162	11514	896	wt29m, slow18_rr_rep2, wt29_rr_rep2, wt29rr	1, 1, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0070575	AlstR	Ashwal2014
chr2L:10693333-10693612	-	dme_circ_0001186	279	279	wt18_m_rep2, slow18m, wt29m, slow29m, slow29_m_rep2, wt18_rr_rep2, slow29rr	1, 2, 1, 1, 1, 2, 1	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0080127	CG17108	Ashwal2014
chrX:5536948-5537482	-	dme_circ_0000862	534	534	wt29_rr_rep2, slow29_rr_rep2	1, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0300464	CG42492	Ashwal2014
chr3R:20277616-20278355	-	dme_circ_0003833	739	739	wt18m, wt29_rr_rep2, slow29_rr_rep2, slow18rr, wt18_rr_rep2, wt29rr, wt29_m_rep2, slow29rr, slow18_m_rep2, wt18rr	1, 1, 6, 3, 2, 6, 2, 2, 1, 2	NA	ANNOTATED, coding, INTERNAL, OVEXON, UTR5	FBtr0084619	nAcRalpha-96Aa	Ashwal2014
chrX:11275888-11281966	+	dme_circ_0002680	6078	464	wt18rr, wt29rr, wt29_m_rep2, slow29rr, wt18_rr_rep2, slow29_m_rep2, slow18rr, wt29_rr_rep2, slow29_rr_rep2	2, 4, 1, 3, 8, 1, 1, 3, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0073488	dlg1	Ashwal2014
chr2R:9073777-9075413	-	dme_circ_0002776	1636	1437	wt29rr, slow29rr, wt18_rr_rep2, slow18_rr_rep2, wt18rr	2, 1, 1, 2, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0310498	Kdm4B	Ashwal2014
chrX:5277095-5282410	+	dme_circ_0000725	5315	558	wt18_rr_rep2, wt29rr, wt18_m_rep2, wt18rr, slow18_rr_rep2, slow29_rr_rep2, wt29_rr_rep2, slow18rr	7, 2, 2, 3, 1, 3, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0301951	SK	Ashwal2014
chr3L:9151040-9156074	-	dme_circ_0005256	5034	448	wt18_m_rep2, wt18rr, slow18_rr_rep2, wt18_rr_rep2, slow29rr, wt29rr, slow18m, slow29_m_rep2, wt29m, slow29_rr_rep2, wt29_rr_rep2, slow18rr	1, 4, 3, 6, 10, 10, 1, 1, 1, 11, 9, 3	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0333835	Rdl	Ashwal2014
chrX:13653712-13653837	-	dme_circ_0004841	125	125	wt29m	2	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0073821	Yp3	Ashwal2014
chr2L:6576846-6577780	-	dme_circ_0001196	934	584	slow29_rr_rep2, wt18_rr_rep2	1, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0089641	CG11319	Ashwal2014
chr3R:9952002-9952215	+	dme_circ_0005153	213	213	slow18rr, wt18rr, wt29m	1, 1, 1	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0082892	RpII140	Ashwal2014
chrX:10675271-10675376	+	dme_circ_0004529	105	105	wt29rr, S2_rr	4, 2	NA	ANTISENSE, coding, INTERNAL, OVEXON, UTR3	FBtr0073424	sesB	Ashwal2014
chr2R:19063673-19079127	-	dme_circ_0002088	15454	616	wt29rr, wt18rr	2, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVERLAPTX, OVEXON, UTR5	FBtr0112596	CG34371	Ashwal2014
chrX:4372180-4372463	+	dme_circ_0005043	283	224	slow18_rr_rep2, wt18rr, wt29rr, slow29rr, wt18_rr_rep2, slow29_m_rep2, slow18rr, wt29_rr_rep2, slow29_rr_rep2	1, 6, 13, 5, 14, 1, 2, 16, 8	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVERLAPTX, OVEXON	FBtr0308915	bi	Ashwal2014
chr4:899476-903349	-	dme_circ_0000278	3873	249	slow29_rr_rep2, wt18_rr_rep2	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0308806	unc-13	Ashwal2014
chr2L:10104791-10111072	+	dme_circ_0002864	6281	647	wt29rr, slow29rr, wt29m	1, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVERLAPTX, OVEXON	FBtr0300423	CG34109	Ashwal2014
chr3R:3019314-3023381	+	dme_circ_0002510	4067	827	slow29_rr_rep2	2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0302184	lap	Ashwal2014
chr2R:20476269-20479822	+	dme_circ_0002384	3553	398	wt18rr	2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0301502	pio	Ashwal2014
chr2L:5608790-5613586	-	dme_circ_0000869	4796	678	wt18rr, wt29m	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0302933	CG14010	Ashwal2014
chr2L:5976610-5979704	-	dme_circ_0000429	3094	465	S2_m, S2_rr	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0079236	chic	Ashwal2014
chr2L:19166084-19171251	+	dme_circ_0001418	5167	3431	wt29rr, slow18m	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0304151	brat	Ashwal2014
chr2R:3230087-3249372	-	dme_circ_0004178	19285	1589	wt29rr	2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0306767	Dscam	Ashwal2014
chr2R:3613193-3613500	-	dme_circ_0000125	307	229	slow18rr, slow29rr, wt18_rr_rep2	2, 1, 5	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0088935	CG18812	Ashwal2014
chrX:5195353-5196304	+	dme_circ_0004754	951	830	slow18rr, wt29rr, slow29_rr_rep2, wt18_rr_rep2, wt18rr, slow18_rr_rep2	1, 2, 1, 1, 2, 3	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0303278	CG42749	Ashwal2014
chr3R:23116551-23116652	-	dme_circ_0005160	101	101	slow29rr, wt29rr, wt29_rr_rep2, wt18_rr_rep2	1, 1, 1, 1	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0085164	Hmu	Ashwal2014
chr3L:2444498-2461268	+	dme_circ_0003920	16770	2289	wt18rr, slow29m, slow18_rr_rep2, wt29m, wt18_rr_rep2, slow29rr, wt29rr	1, 1, 1, 2, 2, 1, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0306701	CG42669	Ashwal2014
chr3R:14959738-14962307	+	dme_circ_0003054	2569	2287	wt18m, wt29rr, wt29m, wt18rr	1, 1, 2, 1	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, upstream_start, UTR5	FBtr0083731	Cyp12a4	Ashwal2014
chr3R:20632184-20633202	-	dme_circ_0005173	1018	892	wt29rr, slow29rr	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0331697	CG5807	Ashwal2014
chr3L:18873449-18873691	-	dme_circ_0003869	242	242	slow29_rr_rep2	2	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0075077	CG3961	Ashwal2014
chrX:631201-634891	+	dme_circ_0002293	3690	708	wt18_rr_rep2, wt29_rr_rep2	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0302259	sdk	Ashwal2014
chr2R:7781065-7781253	+	dme_circ_0001356	188	188	S2_rr	2	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0331927	Ef1alpha48D	Ashwal2014
chr2R:14304331-14304433	-	dme_circ_0003554	102	102	S2_m, S2_rr	1, 3	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0086681	Dp1	Ashwal2014
chr3R:15762975-15764178	-	dme_circ_0001204	1203	1067	slow29rr, wt29_m_rep2, wt29rr, wt18_rr_rep2, wt18rr, slow18_rr_rep2, wt18_m_rep2, slow29_rr_rep2, wt29_rr_rep2, S2_rr	2, 1, 6, 6, 4, 3, 1, 5, 5, 3	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0083846	Hs6st	Ashwal2014
chr2L:21616181-21618110	-	dme_circ_0003630	1929	1686	slow29m, wt18_rr_rep2, wt29_rr_rep2, slow18rr, slow29rr	1, 1, 2, 1, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_UPSTREAM, OVCODE, OVEXON, UTR3	FBtr0100511	CG2201	Ashwal2014
chr3R:1712296-1718711	-	dme_circ_0000041	6415	824	slow18rr, slow29rr	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0110806	CG34113	Ashwal2014
chr2L:21725067-21727573	+	dme_circ_0002393	2506	886	S2_rr	3	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0307497	CG31619	Ashwal2014
chr2R:5821823-5828458	-	dme_circ_0000705	6635	268	slow18_rr_rep2, wt18rr, wt18_rr_rep2, wt29_rr_rep2, slow29_rr_rep2, wt29rr, slow18rr	2, 3, 3, 2, 3, 2, 1	NA	ANNOTATED, coding, INTERNAL, OVEXON, UTR5	FBtr0330707	Mef2	Ashwal2014
chr3R:11206884-11207603	+	dme_circ_0000559	719	493	wt29rr, slow29rr, wt18_rr_rep2, wt29_rr_rep2, slow29_rr_rep2, wt18rr, slow29_m_rep2	3, 1, 3, 2, 2, 2, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVERLAPTX, OVEXON	FBtr0304826	Rbp	Ashwal2014
chr3R:24976126-24976366	-	dme_circ_0002209	240	240	wt29_m_rep2, slow29_m_rep2	1, 1	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0085410	ligatin	Ashwal2014
chr3RHet:2377735-2382081	+	dme_circ_0002688	4346	4346	slow29rr, wt29_rr_rep2	4, 3	NA	ALT_ACCEPTOR, CDS, coding, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, upstream_start	FBtr0301942	CG42402	Ashwal2014
chr3R:16799735-16799862	-	dme_circ_0000528	127	127	slow18_m_rep2, slow18m, slow29m, slow29_m_rep2	3, 1, 1, 1	NA	ANTISENSE, coding, INTERNAL, OVEXON, UTR3	FBtr0333324	Atpalpha	Ashwal2014
chr3L:19773139-19773379	-	dme_circ_0004475	240	240	S2_rr, S2_m	1, 4	NA	ANNOTATED, coding, INTERNAL, OVEXON, UTR5	FBtr0302279	CG42637	Ashwal2014
chrX:16963726-16963832	-	dme_circ_0004769	106	106	slow18_m_rep2, slow29_m_rep2	1, 1	NA	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	FBtr0304840	CG8949	Ashwal2014
chr2L:17863936-17864685	-	dme_circ_0005039	749	749	wt18_rr_rep2, S2_rr, S2_m, slow18_rr_rep2	2, 563, 138, 1	NA	ANNOTATED, coding, INTERNAL, OVEXON, UTR5	FBtr0308770	CadN2	Ashwal2014
chr4:402748-407610	-	dme_circ_0002440	4862	364	slow29_rr_rep2, wt29rr, wt29_m_rep2, wt29m	4, 1, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0307045	Lin29	Ashwal2014
chr2R:17092117-17093046	+	dme_circ_0000187	929	782	wt18_rr_rep2, wt29rr, slow29rr, slow18_m_rep2, slow18_rr_rep2, wt18rr, wt29_rr_rep2, slow29_rr_rep2, slow18rr, wt29m, slow29_m_rep2	16, 15, 6, 1, 11, 13, 11, 9, 6, 5, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0308066	Glycogenin	Ashwal2014
chr3R:10448964-10449394	-	dme_circ_0002136	430	363	slow18rr, slow29_rr_rep2, slow29_m_rep2, wt18rr, S2_rr	1, 2, 1, 1, 4	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0334030	put	Ashwal2014
chr3L:5753481-5753828	-	dme_circ_0000077	347	347	S2_rr	2	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0306259	Ubp64E	Ashwal2014
chrX:8075077-8098336	+	dme_circ_0004844	23259	845	slow29_rr_rep2, wt18_rr_rep2, wt29_rr_rep2	1, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0333720	sdt	Ashwal2014
chr3L:7655570-7655990	-	dme_circ_0004405	420	420	wt29_rr_rep2, wt18m, slow29_rr_rep2, slow18rr, wt29m, slow29_m_rep2, wt18_rr_rep2, wt29rr, slow29rr, wt29_m_rep2, slow18_m_rep2, slow18_rr_rep2, slow29m, wt18rr	45, 1, 57, 3, 11, 2, 4, 75, 49, 7, 1, 6, 4, 8	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVERLAPTX, OVEXON	FBtr0303125	Ank2	Ashwal2014
chr3L:1771886-1771993	-	dme_circ_0004127	107	107	wt18_rr_rep2, slow18_rr_rep2	1, 1	NA	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	FBtr0072792	CG13933	Ashwal2014
chr2R:13425558-13425840	+	dme_circ_0002765	282	282	S2_rr	3	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0086942	eIF3-S9	Ashwal2014
chr3L:2408018-2408372	+	dme_circ_0002248	354	354	slow29_rr_rep2	2	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_UPSTREAM, OVCODE, OVEXON, UTR3	FBtr0072891	CG13800	Ashwal2014
chr3R:5269732-5272219	+	dme_circ_0002034	2487	1380	wt29m, wt29rr, wt29_rr_rep2	1, 6, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0111029	ps	Ashwal2014
chr3R:20181485-20181749	-	dme_circ_0005251	264	264	S2_rr	3	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_UPSTREAM, OVCODE, OVEXON, UTR3	FBtr0330373	CG6454	Ashwal2014
chr3R:5264846-5267387	+	dme_circ_0002766	2541	2541	wt18_rr_rep2, wt29_rr_rep2, wt18m, slow18rr, wt18rr	1, 1, 1, 1, 1	NA	ALT_ACCEPTOR, CDS, coding, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, upstream_start	FBtr0302691	ps	Ashwal2014
chr2L:22363429-22364294	+	dme_circ_0003802	865	865	S2_m, S2_rr	1, 6	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0306236	CG17018	Ashwal2014
chr3L:5697024-5719694	+	dme_circ_0004464	22670	1472	wt18rr, wt29rr	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0112709	sif	Ashwal2014
chr4:1040154-1040280	-	dme_circ_0000322	126	126	slow29rr, wt29rr	1, 1	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0309865	plexA	Ashwal2014
chr2L:22820169-22820635	+	dme_circ_0002024	466	466	wt18m, slow29_rr_rep2, S2_rr, wt29m, slow29_m_rep2, wt29_m_rep2, slow29rr, wt18_m_rep2, slow18_m_rep2, wt29_rr_rep2, slow18rr, wt18_rr_rep2, wt29rr, slow18_rr_rep2, wt18rr, S2_m	4, 18, 12, 4, 3, 5, 9, 3, 2, 32, 16, 66, 22, 10, 34, 2	NA	ALT_DONOR, CDS, coding, INTERNAL, intronic, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0333519	lt	Ashwal2014
chr2R:13738562-13738965	+	dme_circ_0000591	403	403	wt18_rr_rep2, slow29_rr_rep2	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0086795	olf186-F	Ashwal2014
chr3L:16779387-16779719	+	dme_circ_0002975	332	332	S2_rr	2	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0075345	Int6	Ashwal2014
chr2L:16690901-16692124	+	dme_circ_0001782	1223	515	wt29rr, slow29rr, wt18_rr_rep2, slow18_rr_rep2, wt18rr, wt18_m_rep2, slow18_m_rep2, slow18rr, wt29_rr_rep2, wt18m, slow29_rr_rep2, slow29_m_rep2, slow18m	15, 10, 14, 3, 9, 1, 1, 13, 12, 1, 14, 2, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0080886	grp	Ashwal2014
chr2R:11352862-11354278	+	dme_circ_0004738	1416	425	slow29rr, wt29rr	2, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0330011	CG43729	Ashwal2014
chr2L:16793254-16793363	+	dme_circ_0004446	109	109	slow18_rr_rep2, slow29_rr_rep2	1, 1	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_UPSTREAM, OVCODE, OVEXON, UTR3	FBtr0080908	CG17928	Ashwal2014
